contact_id;changed;del;name;email;firstname;surname;vcard;words;user_id
3640;2016-02-29 09:34:41.0;0;*;*;*;*;*;*;1128
3641;2016-02-26 15:08:55.0;0;*;*;*;*;*;*;1128
3642;2016-02-29 09:31:18.0;0;*;*;*;*;*;*;1128
3643;2016-02-29 09:34:20.0;0;*;*;*;*;*;*;1128
3644;2016-02-29 09:31:29.0;0;*;*;*;*;*;*;1128
3646;2016-02-29 13:06:39.0;0;*;*;*;*;*;*;1128
3647;2016-03-02 13:23:02.0;0;*;*;*;*;*;*;1128
3648;2016-03-29 10:43:48.0;0;*;*;*;*;*;*;1128
3649;2016-03-29 13:09:09.0;0;*;*;*;*;*;*;1128
3650;2016-03-29 13:09:17.0;0;*;*;*;*;*;*;1128
3653;2016-03-29 13:29:11.0;0;*;*;*;*;*;*;1128
3654;2016-04-04 12:24:00.0;0;*;*;*;*;*;*;1128
3655;2016-04-19 09:10:24.0;0;*;*;*;*;*;*;1128
3656;2016-06-14 10:02:53.0;0;*;*;*;*;*;*;1128
3658;2016-06-14 10:17:39.0;0;*;*;*;*;*;*;1128
3659;2016-06-15 13:11:38.0;0;*;*;*;*;*;*;1128
3660;2016-06-24 12:52:06.0;0;*;*;*;*;*;*;1128
3661;2016-06-28 14:17:03.0;0;*;*;*;*;*;*;1128
3662;2016-07-01 11:40:50.0;0;*;*;*;*;*;*;1128
3663;2016-07-01 11:40:53.0;0;*;*;*;*;*;*;1128
3664;2015-10-07 10:14:33.0;0;*;*;*;*;*;*;1138
3665;2015-02-26 16:29:42.0;0;*;*;*;*;*;*;1145
3667;2015-07-10 10:08:06.0;0;*;*;*;*;*;*;1145
3669;2015-08-03 10:12:09.0;0;*;*;*;*;*;*;1145
3670;2016-02-26 12:10:43.0;0;*;*;*;*;*;*;1146
3671;2016-02-26 12:07:03.0;0;*;*;*;*;*;*;1146
3672;2016-02-24 20:18:34.0;0;*;*;*;*;*;*;1153
3673;2016-02-24 20:18:50.0;0;*;*;*;*;*;*;1153
3674;2016-03-09 11:49:50.0;0;*;*;*;*;*;*;1153
3675;2016-05-18 18:14:02.0;0;*;*;*;*;*;*;1155
3676;2016-06-16 13:43:47.0;0;*;*;*;*;*;*;1156
3677;2016-06-16 13:43:53.0;0;*;*;*;*;*;*;1156
3679;2013-06-18 01:13:26.0;0;*;*;*;*;*;*;1165
3680;2013-06-18 01:13:39.0;0;*;*;*;*;*;*;1165
3681;2015-08-03 21:12:17.0;0;*;*;*;*;*;*;1174
3682;2015-02-11 14:33:51.0;0;*;*;*;*;*;*;1185
3684;2015-02-11 14:33:57.0;0;*;*;*;*;*;*;1185
3685;2015-09-23 11:22:54.0;0;*;*;*;*;*;*;1185
3686;2016-02-04 22:24:03.0;0;*;*;*;*;*;*;1185
3687;2016-03-01 14:02:36.0;0;*;*;*;*;*;*;1184
3688;2016-03-01 14:03:00.0;0;*;*;*;*;*;*;1184
3689;2016-03-01 13:38:38.0;0;*;*;*;*;*;*;1184
3690;2016-03-01 14:03:40.0;0;*;*;*;*;*;*;1184
3691;2016-03-01 13:38:41.0;0;*;*;*;*;*;*;1184
3692;2016-03-01 13:38:50.0;0;*;*;*;*;*;*;1184
3693;2016-03-01 13:45:41.0;0;*;*;*;*;*;*;1184
3694;2016-03-01 13:45:55.0;0;*;*;*;*;*;*;1184
3695;2016-03-01 13:46:00.0;0;*;*;*;*;*;*;1184
3696;2016-05-23 12:52:54.0;0;*;*;*;*;*;*;1186
3697;2016-05-23 12:52:56.0;0;*;*;*;*;*;*;1186
3698;2015-10-12 17:43:10.0;0;*;*;*;*;*;*;1195
3699;2015-10-12 17:43:31.0;0;*;*;*;*;*;*;1195
3700;2015-10-12 17:44:06.0;0;*;*;*;*;*;*;1195
3701;2015-10-12 17:44:53.0;0;*;*;*;*;*;*;1195
3702;2015-10-12 17:46:20.0;0;*;*;*;*;*;*;1195
3703;2015-10-12 17:46:43.0;0;*;*;*;*;*;*;1195
3706;2015-10-12 17:47:03.0;0;*;*;*;*;*;*;1195
3707;2015-10-12 17:47:08.0;0;*;*;*;*;*;*;1195
3708;2015-10-12 17:47:15.0;0;*;*;*;*;*;*;1195
3709;2015-10-12 17:47:22.0;0;*;*;*;*;*;*;1195
3711;2015-10-12 17:47:57.0;0;*;*;*;*;*;*;1195
3712;2015-10-12 17:48:09.0;0;*;*;*;*;*;*;1195
3713;2015-10-12 17:48:38.0;0;*;*;*;*;*;*;1195
3714;2015-10-12 17:48:49.0;0;*;*;*;*;*;*;1195
3715;2015-10-12 17:49:15.0;0;*;*;*;*;*;*;1195
3716;2015-10-12 17:50:30.0;0;*;*;*;*;*;*;1195
3717;2015-10-12 17:50:41.0;0;*;*;*;*;*;*;1195
3718;2015-10-12 17:52:53.0;0;*;*;*;*;*;*;1195
3719;2015-10-12 17:53:01.0;0;*;*;*;*;*;*;1195
3720;2015-10-12 17:53:17.0;0;*;*;*;*;*;*;1195
3721;2015-10-12 17:53:29.0;0;*;*;*;*;*;*;1195
3722;2015-10-12 17:53:35.0;0;*;*;*;*;*;*;1195
3723;2015-10-12 17:53:41.0;0;*;*;*;*;*;*;1195
3724;2015-10-12 17:53:45.0;0;*;*;*;*;*;*;1195
3725;2015-10-12 17:53:52.0;0;*;*;*;*;*;*;1195
3726;2015-10-12 17:53:58.0;0;*;*;*;*;*;*;1195
3727;2015-10-12 17:54:09.0;0;*;*;*;*;*;*;1195
3728;2015-10-12 17:54:16.0;0;*;*;*;*;*;*;1195
3729;2015-10-12 17:55:33.0;0;*;*;*;*;*;*;1195
3730;2015-10-12 17:55:42.0;0;*;*;*;*;*;*;1195
3731;2015-10-12 17:55:48.0;0;*;*;*;*;*;*;1195
3732;2015-10-12 17:55:56.0;0;*;*;*;*;*;*;1195
3734;2015-10-12 17:56:19.0;0;*;*;*;*;*;*;1195
3736;2015-10-12 17:56:51.0;0;*;*;*;*;*;*;1195
3737;2015-10-12 17:56:56.0;0;*;*;*;*;*;*;1195
3738;2015-10-12 17:57:04.0;0;*;*;*;*;*;*;1195
3739;2015-10-12 17:57:20.0;0;*;*;*;*;*;*;1195
3740;2015-10-12 17:57:26.0;0;*;*;*;*;*;*;1195
3741;2015-10-12 17:58:15.0;0;*;*;*;*;*;*;1195
3742;2015-10-12 17:58:20.0;0;*;*;*;*;*;*;1195
3744;2015-10-12 17:58:35.0;0;*;*;*;*;*;*;1195
3746;2015-10-12 17:58:51.0;0;*;*;*;*;*;*;1195
3748;2015-10-12 17:59:04.0;0;*;*;*;*;*;*;1195
3750;2015-10-12 17:59:14.0;0;*;*;*;*;*;*;1195
3751;2015-10-12 17:59:28.0;0;*;*;*;*;*;*;1195
3752;2015-10-12 17:59:35.0;0;*;*;*;*;*;*;1195
3753;2015-10-12 18:00:01.0;0;*;*;*;*;*;*;1195
3754;2015-10-12 18:00:06.0;0;*;*;*;*;*;*;1195
3755;2015-10-12 18:00:13.0;0;*;*;*;*;*;*;1195
3756;2015-10-12 18:00:18.0;0;*;*;*;*;*;*;1195
3757;2015-10-12 18:00:23.0;0;*;*;*;*;*;*;1195
3758;2015-10-12 18:00:29.0;0;*;*;*;*;*;*;1195
3759;2015-10-12 18:00:34.0;0;*;*;*;*;*;*;1195
3760;2015-10-12 18:00:43.0;0;*;*;*;*;*;*;1195
3762;2015-10-12 18:00:51.0;0;*;*;*;*;*;*;1195
3763;2015-10-12 18:01:00.0;0;*;*;*;*;*;*;1195
3764;2015-10-12 18:01:11.0;0;*;*;*;*;*;*;1195
3765;2015-10-12 18:01:17.0;0;*;*;*;*;*;*;1195
3767;2015-10-12 18:02:10.0;0;*;*;*;*;*;*;1195
3768;2015-10-12 18:02:14.0;0;*;*;*;*;*;*;1195
3769;2015-10-12 18:02:22.0;0;*;*;*;*;*;*;1195
3771;2015-10-12 18:04:46.0;0;*;*;*;*;*;*;1195
3772;2015-10-12 18:04:54.0;0;*;*;*;*;*;*;1195
3773;2015-10-12 18:05:06.0;0;*;*;*;*;*;*;1195
3774;2015-10-12 18:05:17.0;0;*;*;*;*;*;*;1195
3775;2015-10-12 18:05:23.0;0;*;*;*;*;*;*;1195
3776;2015-10-12 18:05:29.0;0;*;*;*;*;*;*;1195
3778;2015-10-12 18:05:45.0;0;*;*;*;*;*;*;1195
3779;2015-10-12 18:05:59.0;0;*;*;*;*;*;*;1195
3780;2015-10-12 18:06:07.0;0;*;*;*;*;*;*;1195
3781;2015-10-12 18:06:16.0;0;*;*;*;*;*;*;1195
3782;2015-10-12 18:06:27.0;0;*;*;*;*;*;*;1195
3784;2015-10-12 18:07:16.0;0;*;*;*;*;*;*;1195
3785;2015-10-12 18:07:33.0;0;*;*;*;*;*;*;1195
3786;2015-10-12 18:07:43.0;0;*;*;*;*;*;*;1195
3788;2015-10-12 18:08:38.0;0;*;*;*;*;*;*;1195
3789;2015-10-12 18:13:34.0;0;*;*;*;*;*;*;1195
3790;2015-10-12 18:18:24.0;0;*;*;*;*;*;*;1195
3791;2015-10-12 18:18:28.0;0;*;*;*;*;*;*;1195
3792;2015-10-12 18:18:33.0;0;*;*;*;*;*;*;1195
3794;2015-10-12 18:20:02.0;0;*;*;*;*;*;*;1195
3795;2015-10-12 18:20:07.0;0;*;*;*;*;*;*;1195
3796;2015-10-12 18:20:15.0;0;*;*;*;*;*;*;1195
3797;2015-10-12 18:20:22.0;0;*;*;*;*;*;*;1195
3798;2015-10-12 18:20:27.0;0;*;*;*;*;*;*;1195
3799;2015-10-12 18:20:31.0;0;*;*;*;*;*;*;1195
3801;2015-10-12 18:20:52.0;0;*;*;*;*;*;*;1195
3802;2015-10-12 18:20:59.0;0;*;*;*;*;*;*;1195
3803;2015-10-12 18:21:02.0;0;*;*;*;*;*;*;1195
3804;2015-10-12 18:21:07.0;0;*;*;*;*;*;*;1195
3805;2015-10-12 18:21:10.0;0;*;*;*;*;*;*;1195
3806;2015-10-12 18:21:15.0;0;*;*;*;*;*;*;1195
3807;2015-10-12 18:21:18.0;0;*;*;*;*;*;*;1195
3808;2015-10-12 18:21:22.0;0;*;*;*;*;*;*;1195
3809;2015-10-12 18:21:27.0;0;*;*;*;*;*;*;1195
3810;2015-10-12 18:21:31.0;0;*;*;*;*;*;*;1195
3811;2015-10-12 18:21:35.0;0;*;*;*;*;*;*;1195
3812;2015-10-12 18:21:38.0;0;*;*;*;*;*;*;1195
3814;2015-10-12 18:21:48.0;0;*;*;*;*;*;*;1195
3815;2015-10-12 18:21:53.0;0;*;*;*;*;*;*;1195
3816;2015-10-12 18:21:57.0;0;*;*;*;*;*;*;1195
3817;2015-10-12 18:22:05.0;0;*;*;*;*;*;*;1195
3818;2015-10-12 18:22:31.0;0;*;*;*;*;*;*;1195
3819;2015-10-12 18:22:36.0;0;*;*;*;*;*;*;1195
3820;2015-10-12 18:22:44.0;0;*;*;*;*;*;*;1195
3821;2015-10-12 18:22:52.0;0;*;*;*;*;*;*;1195
3822;2015-10-12 18:22:56.0;0;*;*;*;*;*;*;1195
3823;2015-10-12 18:23:06.0;0;*;*;*;*;*;*;1195
3824;2015-10-12 18:23:10.0;0;*;*;*;*;*;*;1195
3825;2015-10-12 18:23:13.0;0;*;*;*;*;*;*;1195
3826;2015-10-12 18:23:16.0;0;*;*;*;*;*;*;1195
3827;2015-10-12 18:23:20.0;0;*;*;*;*;*;*;1195
3829;2015-10-12 18:23:36.0;0;*;*;*;*;*;*;1195
3830;2015-10-12 18:23:45.0;0;*;*;*;*;*;*;1195
3831;2015-10-12 18:23:49.0;0;*;*;*;*;*;*;1195
3832;2015-10-12 18:23:56.0;0;*;*;*;*;*;*;1195
3833;2015-10-12 18:24:03.0;0;*;*;*;*;*;*;1195
3834;2015-10-12 18:24:09.0;0;*;*;*;*;*;*;1195
3835;2015-10-12 18:24:13.0;0;*;*;*;*;*;*;1195
3837;2015-10-12 18:24:21.0;0;*;*;*;*;*;*;1195
3838;2015-10-12 18:24:26.0;0;*;*;*;*;*;*;1195
3840;2015-10-12 18:25:07.0;0;*;*;*;*;*;*;1195
3842;2015-10-12 18:25:14.0;0;*;*;*;*;*;*;1195
3844;2015-10-12 18:25:25.0;0;*;*;*;*;*;*;1195
3845;2015-10-12 18:25:28.0;0;*;*;*;*;*;*;1195
3848;2015-12-01 12:49:25.0;0;*;*;*;*;*;*;1196
3849;2015-11-02 12:22:48.0;0;*;*;*;*;*;*;1195
3850;2015-11-06 12:46:18.0;0;*;*;*;*;*;*;1197
3851;2015-12-01 12:49:08.0;0;*;*;*;*;*;*;1196
3852;2015-12-01 12:49:40.0;0;*;*;*;*;*;*;1196
3853;2015-12-01 12:50:01.0;0;*;*;*;*;*;*;1196
3854;2015-12-01 12:50:15.0;0;*;*;*;*;*;*;1196
3855;2015-12-17 17:50:24.0;0;*;*;*;*;*;*;1196
3856;2015-12-17 17:50:41.0;0;*;*;*;*;*;*;1196
3857;2016-02-22 14:46:32.0;0;*;*;*;*;*;*;1195
3858;2016-04-13 11:14:35.0;0;*;*;*;*;*;*;1195
3859;2016-04-19 17:20:42.0;0;*;*;*;*;*;*;1196
3860;2016-04-21 18:13:44.0;0;*;*;*;*;*;*;1195
3861;2016-05-06 16:10:35.0;0;*;*;*;*;*;*;1196
3862;2016-05-11 17:05:59.0;0;*;*;*;*;*;*;1197
3864;2016-06-13 15:24:00.0;0;*;*;*;*;*;*;1195
3865;2015-07-03 15:35:00.0;0;*;*;*;*;*;*;1204
3866;2015-07-03 15:35:06.0;0;*;*;*;*;*;*;1204
3867;2015-07-03 22:49:32.0;0;*;*;*;*;*;*;1204
3868;2015-07-09 13:36:40.0;0;*;*;*;*;*;*;1204
3869;2015-08-18 09:30:26.0;0;*;*;*;*;*;*;1203
3870;2015-08-18 09:30:31.0;0;*;*;*;*;*;*;1203
3871;2015-08-24 00:13:08.0;0;*;*;*;*;*;*;1203
3872;2015-08-24 00:13:18.0;0;*;*;*;*;*;*;1203
3873;2015-08-24 00:13:21.0;0;*;*;*;*;*;*;1203
3875;2015-08-24 00:35:06.0;0;*;*;*;*;*;*;1203
3876;2015-08-24 00:35:08.0;0;*;*;*;*;*;*;1203
3877;2015-09-28 14:23:56.0;0;*;*;*;*;*;*;1203
3878;2015-09-28 14:23:58.0;0;*;*;*;*;*;*;1203
3879;2015-02-25 12:15:29.0;0;*;*;*;*;*;*;1213
3881;2016-02-18 10:29:04.0;0;*;*;*;*;*;*;1247
3882;2016-02-24 21:58:13.0;0;*;*;*;*;*;*;1247
3884;2016-06-16 12:22:11.0;0;*;*;*;*;*;*;1247
3885;2015-07-07 13:33:42.0;0;*;*;*;*;*;*;1278
3887;2015-07-07 13:35:17.0;0;*;*;*;*;*;*;1278
3889;2015-08-07 14:54:34.0;0;*;*;*;*;*;*;1278
3892;2015-11-04 15:55:15.0;0;*;*;*;*;*;*;1280
3893;2015-11-04 15:55:18.0;0;*;*;*;*;*;*;1280
3895;2015-12-03 09:21:10.0;0;*;*;*;*;*;*;1284
3896;2015-12-03 09:21:25.0;0;*;*;*;*;*;*;1284
3897;2015-12-03 09:21:27.0;0;*;*;*;*;*;*;1284
3899;2015-12-22 11:09:50.0;0;*;*;*;*;*;*;1282
3900;2015-12-22 11:11:18.0;0;*;*;*;*;*;*;1282
3901;2015-12-22 11:12:07.0;0;*;*;*;*;*;*;1282
3903;2015-12-22 11:13:32.0;0;*;*;*;*;*;*;1282
3906;2015-12-22 11:15:21.0;0;*;*;*;*;*;*;1282
3907;2015-12-22 11:15:55.0;0;*;*;*;*;*;*;1282
3908;2015-12-22 11:19:53.0;0;*;*;*;*;*;*;1282
3909;2015-12-22 11:20:58.0;0;*;*;*;*;*;*;1282
3910;2015-12-22 11:22:05.0;0;*;*;*;*;*;*;1282
3911;2015-12-22 11:29:14.0;0;*;*;*;*;*;*;1282
3912;2015-12-22 13:21:36.0;0;*;*;*;*;*;*;1282
3913;2015-12-22 13:21:54.0;0;*;*;*;*;*;*;1282
3914;2015-12-22 13:22:18.0;0;*;*;*;*;*;*;1282
3915;2015-12-22 13:23:35.0;0;*;*;*;*;*;*;1282
3916;2015-12-22 13:23:53.0;0;*;*;*;*;*;*;1282
3917;2015-12-22 13:25:18.0;0;*;*;*;*;*;*;1282
3918;2015-12-22 13:25:59.0;0;*;*;*;*;*;*;1282
3919;2015-12-22 13:27:11.0;0;*;*;*;*;*;*;1282
3920;2015-12-31 18:36:15.0;0;*;*;*;*;*;*;1284
3921;2015-12-31 18:36:18.0;0;*;*;*;*;*;*;1284
3922;2015-12-31 18:36:21.0;0;*;*;*;*;*;*;1284
3923;2016-01-06 10:47:13.0;0;*;*;*;*;*;*;1282
3924;2016-01-29 18:48:31.0;0;*;*;*;*;*;*;1282
3925;2016-01-29 18:48:56.0;0;*;*;*;*;*;*;1282
3926;2016-01-29 18:49:20.0;0;*;*;*;*;*;*;1282
3927;2016-01-29 18:49:40.0;0;*;*;*;*;*;*;1282
3928;2016-05-25 16:22:35.0;0;*;*;*;*;*;*;1294
3929;2016-05-25 16:22:38.0;0;*;*;*;*;*;*;1294
3932;2014-02-12 09:34:20.0;0;*;*;*;*;*;*;1300
3934;2014-02-12 09:36:15.0;0;*;*;*;*;*;*;1300
3935;2014-02-12 09:37:20.0;0;*;*;*;*;*;*;1300
3936;2014-02-12 09:38:01.0;0;*;*;*;*;*;*;1300
3937;2014-02-12 09:38:52.0;0;*;*;*;*;*;*;1300
3938;2014-02-12 09:39:32.0;0;*;*;*;*;*;*;1300
3939;2014-02-12 09:41:20.0;0;*;*;*;*;*;*;1300
3940;2014-02-12 09:42:14.0;0;*;*;*;*;*;*;1300
3941;2014-02-12 09:43:16.0;0;*;*;*;*;*;*;1300
3942;2014-02-12 10:01:50.0;0;*;*;*;*;*;*;1300
3944;2014-02-12 10:02:49.0;0;*;*;*;*;*;*;1300
3945;2014-02-12 10:02:54.0;0;*;*;*;*;*;*;1300
3946;2014-02-12 10:02:59.0;0;*;*;*;*;*;*;1300
3948;2014-02-12 10:03:07.0;0;*;*;*;*;*;*;1300
3949;2014-02-12 10:03:11.0;0;*;*;*;*;*;*;1300
3950;2014-02-12 10:03:15.0;0;*;*;*;*;*;*;1300
3951;2014-02-12 10:03:18.0;0;*;*;*;*;*;*;1300
3952;2014-02-12 10:03:22.0;0;*;*;*;*;*;*;1300
3953;2014-02-12 10:03:25.0;0;*;*;*;*;*;*;1300
3954;2014-02-12 10:03:30.0;0;*;*;*;*;*;*;1300
3955;2014-02-12 10:03:34.0;0;*;*;*;*;*;*;1300
3957;2014-02-12 10:03:39.0;0;*;*;*;*;*;*;1300
3958;2014-02-12 10:03:43.0;0;*;*;*;*;*;*;1300
3959;2014-02-12 10:03:45.0;0;*;*;*;*;*;*;1300
3960;2014-02-12 10:03:47.0;0;*;*;*;*;*;*;1300
3961;2014-02-12 10:03:50.0;0;*;*;*;*;*;*;1300
3962;2014-02-12 10:03:52.0;0;*;*;*;*;*;*;1300
3963;2014-02-12 10:03:55.0;0;*;*;*;*;*;*;1300
3964;2014-02-12 10:03:56.0;0;*;*;*;*;*;*;1300
3965;2014-02-12 10:03:59.0;0;*;*;*;*;*;*;1300
3966;2014-02-12 10:04:01.0;0;*;*;*;*;*;*;1300
3967;2014-02-12 10:04:03.0;0;*;*;*;*;*;*;1300
3968;2014-02-12 10:04:05.0;0;*;*;*;*;*;*;1300
3969;2014-02-12 10:04:08.0;0;*;*;*;*;*;*;1300
3971;2014-02-12 10:04:12.0;0;*;*;*;*;*;*;1300
3972;2014-02-12 10:04:17.0;0;*;*;*;*;*;*;1300
3973;2014-02-12 10:04:19.0;0;*;*;*;*;*;*;1300
3974;2014-02-12 10:04:22.0;0;*;*;*;*;*;*;1300
3975;2014-02-12 10:04:24.0;0;*;*;*;*;*;*;1300
3976;2014-11-11 11:45:19.0;0;*;*;*;*;*;*;1300
3978;2014-11-20 12:46:41.0;0;*;*;*;*;*;*;1312
3979;2014-11-20 12:46:44.0;0;*;*;*;*;*;*;1312
3983;2016-02-17 19:13:00.0;0;*;*;*;*;*;*;1316
3984;2016-02-19 14:24:58.0;0;*;*;*;*;*;*;1313
3985;2016-03-18 11:49:21.0;0;*;*;*;*;*;*;1313
3986;2015-04-21 19:35:40.0;0;*;*;*;*;*;*;1328
3988;2015-07-09 14:12:31.0;0;*;*;*;*;*;*;1328
3989;2015-07-09 14:12:34.0;0;*;*;*;*;*;*;1328
3990;2015-07-09 14:12:43.0;0;*;*;*;*;*;*;1328
3991;2015-07-13 09:54:49.0;0;*;*;*;*;*;*;1328
3992;2015-07-13 10:15:27.0;0;*;*;*;*;*;*;1328
3994;2015-07-13 14:33:28.0;0;*;*;*;*;*;*;1337
3995;2015-07-13 14:34:29.0;0;*;*;*;*;*;*;1337
3997;2015-07-13 21:02:53.0;0;*;*;*;*;*;*;1337
3998;2015-07-23 20:27:27.0;0;*;*;*;*;*;*;1337
4001;2015-02-19 00:09:30.0;0;*;*;*;*;*;*;1338
4003;2016-06-15 10:02:54.0;0;*;*;*;*;*;*;1338
4004;2015-02-26 10:15:24.0;0;*;*;*;*;*;*;1341
4005;2015-09-08 23:55:39.0;0;*;*;*;*;*;*;1347
4007;2015-10-06 15:50:48.0;0;*;*;*;*;*;*;1358
4008;2015-10-06 15:51:08.0;0;*;*;*;*;*;*;1358
4009;2015-10-06 15:51:35.0;0;*;*;*;*;*;*;1358
4010;2015-05-14 14:33:06.0;0;*;*;*;*;*;*;1379
4011;2015-05-14 14:33:26.0;0;*;*;*;*;*;*;1379
4012;2015-05-14 14:33:56.0;0;*;*;*;*;*;*;1379
4013;2015-05-14 15:21:54.0;0;*;*;*;*;*;*;1380
4014;2015-05-14 15:21:58.0;0;*;*;*;*;*;*;1380
4015;2015-05-14 15:22:12.0;0;*;*;*;*;*;*;1380
4016;2015-05-14 15:43:04.0;0;*;*;*;*;*;*;1381
4017;2015-05-14 15:43:11.0;0;*;*;*;*;*;*;1381
4018;2015-05-14 15:43:17.0;0;*;*;*;*;*;*;1381
4019;2012-01-25 16:09:49.0;0;*;*;*;*;*;*;1385
4021;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4022;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4023;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4025;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4026;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4027;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4028;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4029;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4030;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4031;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4032;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4033;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4034;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4035;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4036;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4038;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4039;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4040;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4041;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4043;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4044;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4045;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4046;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4047;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4049;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4050;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4052;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4053;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4054;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4055;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4056;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4057;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4058;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4059;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4060;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4061;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4062;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4063;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4064;2012-03-29 18:09:08.0;0;*;*;*;*;*;*;1385
4065;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4066;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4067;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4070;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4071;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4072;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4073;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4074;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4075;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4076;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4077;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4079;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4080;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4081;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4083;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4084;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4085;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4086;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4087;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4088;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4089;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4090;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4091;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4092;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4093;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4094;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4095;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4096;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4097;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4098;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4099;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4100;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4102;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4103;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4104;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4105;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4106;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4108;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4109;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4110;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4111;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4112;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4113;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
4114;2012-03-29 18:09:09.0;0;*;*;*;*;*;*;1385
